,customerID,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,SeniorCitizen,tenure,MonthlyCharges,TotalCharges
2212,8076-FEZKJ,Male,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,10.0,19.5,225.85
2213,5197-YPYBZ,Female,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,12.0,25.25,274.7
2214,8337-MSSXB,Female,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,14.0,86.3,1180.95
2215,4312-GVYNH,Female,Yes,No,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,70.0,49.85,3370.2
2216,8495-LJDFO,Female,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,1.0,64.0,108.95,7111.3
2217,0839-JTCUD,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,0.0,66.0,89.9,5958.85
2218,5494-WOZRZ,Female,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,0.0,71.0,82.0,5999.85
2219,1302-UHBDD,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,No,1.0,20.0,89.95,1648.45
2220,2234-EOFPT,Male,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,72.0,79.35,5753.25
2221,8619-IJNDK,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),No,0.0,71.0,64.05,4492.9
2222,8378-LKJAF,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,0.0,38.0,101.15,3956.7
2223,8182-BJDSI,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,28.0,89.95,2625.55
2224,2528-HFYZX,Male,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1.0,17.0,76.45,1233.4
2225,1153-GNOLC,Male,No,No,No,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,No,0.0,33.0,39.1,1309.0
2226,3298-QEICA,Female,Yes,Yes,No,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,No,0.0,23.0,34.6,813.45
2227,0788-DXBFY,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,No,0.0,58.0,19.55,1108.8
2228,3597-YASZG,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,1.0,70.0,104.45,7349.35
2229,3496-LFSZU,Male,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,0.0,4.0,70.5,294.2
2230,5242-UOWHD,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,45.0,20.35,929.2
2231,2482-CZGBB,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,10.0,70.0,740.0
2232,6479-SZPLM,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,36.0,19.45,754.5
2233,8097-VBQTZ,Male,No,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,No,0.0,54.0,69.9,3883.3
2234,4500-HKANN,Male,Yes,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,No,0.0,23.0,59.7,1414.2
2235,9917-KWRBE,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),No,0.0,41.0,78.35,3211.2
2236,3420-ZDBMA,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,1.0,5.0,71.45,371.6
2237,2212-LYASK,Male,Yes,Yes,No,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),No,0.0,27.0,45.85,1246.4
2238,1393-IMKZG,Female,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,1.0,95.85,95.85
2239,8069-RHUXK,Female,Yes,Yes,No,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),No,0.0,67.0,35.7,2545.7
2240,3398-GCPMU,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,1.0,72.0,89.55,6448.85
2241,2908-WGAXL,Female,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,0.0,56.0,24.95,1468.9
2242,3378-AJRAO,Male,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,No,0.0,44.0,24.85,1013.6
2243,1013-QCWAM,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,1.0,66.0,100.8,6690.75
2244,0866-QLSIR,Female,No,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,Yes,0.0,34.0,64.4,2088.75
2245,6050-FFXES,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,0.0,69.0,105.35,7240.65
2246,7181-BQYBV,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,102.45,102.45
2247,0362-RAOQO,Female,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,40.0,19.65,830.25
2248,9554-DFKIC,Male,Yes,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,0.0,30.0,54.45,1588.7
2249,5527-ACHSO,Female,No,No,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,No,0.0,11.0,70.5,829.3
2250,0829-DDVLK,Female,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),No,0.0,15.0,20.1,302.45
2251,1399-UBQIU,Male,No,No,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,11.0,69.35,712.25
2252,1813-JLKWR,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),No,0.0,64.0,19.8,1336.65
2253,0336-PIKEI,Male,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),No,1.0,72.0,74.4,5360.75
2254,7322-OCWHC,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),No,1.0,72.0,93.05,6735.05
2255,9537-VHDTA,Female,No,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,1.0,51.2,51.2
2256,4957-TIALW,Female,No,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),No,0.0,15.0,65.6,1010.0
2257,2054-PJOCK,Female,No,No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),No,0.0,60.0,80.55,4847.05
2258,9150-HEPMB,Male,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,No,0.0,56.0,52.7,3019.7
2259,9030-QGZNL,Female,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,8.0,20.85,161.65
2260,6204-IEUXJ,Female,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),Yes,0.0,3.0,80.1,217.55
2261,3126-WQMGH,Female,Yes,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,0.0,49.0,52.15,2583.75
2262,4529-CKBCL,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,0.0,2.0,80.2,146.05
2263,2506-CLAKW,Female,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,0.0,6.0,98.15,567.45
2264,7176-WRTNX,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,70.0,114.95,7711.25
2265,1583-IHQZE,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,0.0,12.0,112.95,1384.75
2266,5732-IKGQH,Male,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,1.0,52.0,104.45,5481.25
2267,9239-GZHZE,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,0.0,72.0,113.65,8124.2
2268,7205-BAIAD,Female,No,No,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),No,0.0,40.0,20.6,827.3
2269,0151-ONTOV,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,0.0,1.0,70.9,70.9
2270,4140-MUHUG,Female,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,1.0,3.0,86.85,220.95
2271,0093-EXYQL,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,1.0,40.0,91.55,3673.6
2272,8064-RAVOH,Male,No,Yes,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,1.0,49.85,49.85
2273,0219-QAERP,Male,Yes,No,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),No,0.0,30.0,19.8,576.65
2274,0320-JDNQG,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,23.0,99.85,2331.3
2275,7180-PISOG,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,74.5,74.5
2276,9168-INPSZ,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,No,1.0,44.0,104.15,4495.65
2277,3571-RFHAR,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,65.0,109.15,6941.2
2278,0015-UOCOJ,Female,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,1.0,7.0,48.2,340.35
2279,5334-AFQJB,Male,No,No,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,1.0,72.0,25.1,1789.9
2280,2754-SDJRD,Female,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,1.0,8.0,100.15,908.55
2281,9578-VRMNM,Female,No,No,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes,0.0,16.0,65.2,1043.35
2282,1587-FKLZB,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,1.0,66.0,99.5,6822.15
2283,6140-QNRQQ,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,1.0,71.55,71.55
2284,8963-JLGJT,Male,No,Yes,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,No,0.0,3.0,55.9,157.55
2285,4307-KTUMW,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,Yes,0.0,53.0,93.9,5029.2
2286,1465-LNTLJ,Male,Yes,No,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),No,1.0,8.0,64.4,581.7
2287,5440-FLBQG,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,1.0,69.0,108.4,7318.2
2288,2135-DQWAQ,Female,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,No,0.0,5.0,85.3,420.45
2289,4056-QHXHZ,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No,0.0,72.0,107.45,7576.7
2290,7470-MCQTK,Female,Yes,No,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,0.0,13.0,48.75,633.4
2291,7488-MXJIV,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,0.0,4.0,85.65,321.65
2292,7401-JIXNM,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,0.0,54.0,91.3,4965.0
2293,9339-FIIJL,Male,Yes,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,0.0,72.0,85.95,6151.9
2294,2027-FECZV,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,12.0,106.7,1253.9
2295,2672-DZUOY,Male,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,25.15,25.15
2296,4706-DGAHW,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,1.0,1.0,45.2,45.2
2297,3870-MQAMG,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,Yes,0.0,54.0,110.35,5893.15
2298,6670-MFRPK,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),No,0.0,69.0,79.2,5420.65
2299,6177-PEVRA,Female,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,48.0,55.5,2627.35
2300,4800-CZMPC,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),Yes,0.0,48.0,103.25,5037.55
2301,4813-HQMGZ,Female,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,No,0.0,8.0,90.25,743.75
2302,7579-KKLOE,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,No,0.0,71.0,91.25,6589.6
2303,7377-DMMRI,Male,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,2.0,47.8,92.45
2304,8402-EIVQS,Male,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),No,0.0,67.0,100.9,6733.15
2305,4947-DSMXK,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,0.0,34.0,97.7,3410.0
2306,7245-NIIWQ,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,3.0,69.85,199.85
2307,0002-ORFBO,Female,Yes,Yes,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,No,0.0,9.0,65.6,593.3
2308,3324-OIRTO,Male,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,0.0,71.0,104.65,7288.4
2309,5414-OFQCB,Male,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),No,0.0,57.0,90.45,5229.8
2310,4967-WPNCF,Male,No,No,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,72.0,63.7,4464.8
2311,8552-OBVRU,Female,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,1.0,48.0,104.5,5068.05
2312,8499-BRXTD,Male,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,18.0,20.1,401.85
2313,9154-QDGTH,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,0.0,43.0,104.3,4451.85
2314,8197-BFWVU,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,72.0,93.25,6688.95
2315,2577-GVSIL,Male,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,0.0,35.0,73.45,2661.1
2316,9367-OIUXP,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,4.0,20.7,73.05
2317,6770-UAYGJ,Female,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,49.0,25.25,1211.65
2318,6463-HHXJR,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),No,0.0,71.0,100.5,7030.65
2319,7928-VJYAB,Male,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,No,0.0,11.0,90.6,1020.2
2320,1187-WILMM,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,0.0,63.0,89.4,5597.65
2321,9776-OJUZI,Female,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,1.0,65.0,95.45,6223.3
2322,1306-RPWXZ,Female,No,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,49.0,20.45,1024.65
2323,8949-JTMAY,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,0.0,29.0,98.6,2933.2
2324,2774-LVQUS,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,Yes,1.0,15.0,83.05,1258.3
2325,3097-PYWXL,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,4.0,19.95,82.9
2326,2266-SJNAT,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),No,0.0,72.0,109.15,7789.6
2327,0869-PAPRP,Female,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,1.0,26.0,85.7,2067.0
2328,4238-JSSWH,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),No,1.0,35.0,102.05,3452.55
2329,2972-YDYUW,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,No,0.0,57.0,94.7,5468.95
2330,1104-FEJAM,Male,Yes,Yes,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,No,0.0,28.0,64.4,1802.15
2331,2809-ILCYT,Female,Yes,No,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,No,0.0,25.0,26.8,733.55
2332,5499-ECUTN,Female,Yes,No,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),No,0.0,47.0,66.05,3021.45
2333,4981-FLTMF,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,0.0,57.0,65.2,3687.85
2334,9121-PHQSR,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,1.0,16.0,85.05,1391.15
2335,3113-IWHLC,Male,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,5.0,55.8,274.35
2336,3211-ILJTT,Male,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,0.0,17.0,70.4,1214.05
2337,4612-THJBS,Female,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,1.0,56.0,104.75,5510.65
2338,4277-BWBML,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,0.0,72.0,19.95,1322.85
2339,4094-NSEDU,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,1.0,21.0,94.25,1973.75
2340,0234-TEVTT,Female,Yes,Yes,No,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),No,0.0,48.0,45.0,2196.3
2341,4304-TSPVK,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,0.0,68.0,114.9,7843.55
2342,1552-AAGRX,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),No,0.0,30.0,106.4,3211.9
2343,2637-FKFSY,Female,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,3.0,46.1,130.15
2344,9796-MVYXX,Female,No,No,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,No,1.0,14.0,39.7,692.35
2345,7874-ECPQJ,Female,No,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,0.0,4.0,20.05,85.5
2346,0020-INWCK,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),No,0.0,71.0,95.75,6849.4
2347,7089-RKVSZ,Male,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,8.0,24.4,203.95
2348,2683-JXWQQ,Male,Yes,Yes,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),No,0.0,61.0,33.6,2117.2
2349,9548-ZMVTX,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),No,0.0,72.0,90.45,6565.85
2350,8739-XNIKG,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,No,0.0,5.0,84.0,424.75
2351,9755-JHNMN,Female,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),No,0.0,49.0,67.4,3306.85
2352,3981-QSVQI,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,0.0,8.0,19.7,168.9
2353,2789-HQBOU,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,0.0,3.0,80.35,253.8
2354,9424-CMPOG,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,9.0,19.6,197.4
2355,5067-WJEUN,Male,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),No,0.0,67.0,54.2,3838.2
2356,3450-WXOAT,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,0.0,46.0,45.2,2065.15
2357,9251-WNSOD,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,No,0.0,67.0,75.1,5064.45
2358,6974-DAFLI,Female,Yes,No,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,No,0.0,55.0,19.7,1140.05
2359,2616-UUTFK,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,0.0,33.0,72.75,2447.45
2360,7064-JHXCE,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,62.0,20.05,1263.9
2361,5103-MHMHY,Female,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,0.0,1.0,45.95,45.95
2362,7989-AWGEH,Male,Yes,Yes,No,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,0.0,49.0,39.2,1838.15
2363,4373-VVHQL,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,1.0,44.75,44.75
2364,4559-UWIHT,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,14.0,82.65,1185.0
2365,7268-IGMFD,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),No,1.0,18.0,93.9,1743.9
2366,1846-XWOQN,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1.0,1.0,70.15,70.15
2367,0235-KGSLC,Female,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,0.0,1.0,85.55,85.55
2368,6650-BWFRT,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,0.0,72.0,117.15,8529.5
2369,9570-KYEUA,Male,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),No,0.0,64.0,99.25,6549.45
2370,6993-YGFJV,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,69.0,112.55,7806.5
2371,2712-SYWAY,Female,No,No,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,1.0,25.7,25.7
2372,0730-BGQGF,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,0.0,71.0,90.3,6287.3
2373,5498-IBWPI,Female,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),No,0.0,66.0,49.4,3251.85
